strategy_name,signal_type,instrument,timeframe,direction,entry_date,entry_price,stop_price,exit_date,exit_price,exit_type,volume,commission,profit_abs,profit_eq_pc,start_equity
BTC-USDT-SWAP_M30_FAKE_REVERSAL_False_True_True_w,FAKE_REVERSAL,BTC-USDT-SWAP,M30,Long,2024-01-08 15:30:00,45109.2,44521.3,2024-01-10 11:30:00,45226.3,be,0.0057,0.25745617500000006,0.41001382500003314,0.0004402132162648138,93139.82630484816
EGLD-USDT-SWAP_H1_BB_CONFIRMED_False_True_True,BB_CONFIRMED,EGLD-USDT-SWAP,H1,Short,2024-01-08 16:00:00,53.685,55.307,2024-01-08 18:00:00,55.312000000000005,stop,25.8,1.4060613000000004,-43.38266130000006,-0.04657799248842048,93139.82630484816
AVAX-USDT-SWAP_H4_HHV_LLV_False_True_True_w,HHV_LLV,AVAX-USDT-SWAP,H4,Long,2024-01-08 16:00:00,35.783,34.287,2024-01-09 20:00:00,34.282,stop,3.5,0.12261375000000001,-5.376113750000017,-0.005772089087222376,93139.82630484816
KSM-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,KSM-USDT-SWAP,H1,Long,2024-01-08 17:00:00,40.055,37.033,2024-01-19 16:00:00,37.028,stop,3.0,0.1156245,-9.196624500000002,-0.009881299310261358,93071.00423979318
AVAX-USDT-SWAP_M30_HHV_LLV_False_True_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Long,2024-01-08 18:00:00,35.783,34.15,2024-01-09 20:30:00,34.145,stop,24.6,0.8601144000000001,-41.15491439999996,-0.04423705571336183,93032.67076965317
AVAX-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Long,2024-01-08 18:00:00,35.757000000000005,34.841,2024-01-09 01:30:00,34.836,stop,29.1,1.02712815,-27.82822815000019,-0.029912317812419105,93032.67076965317
ETH-USDT-SWAP_M30_RISE_FALL_False_True_False_w,RISE_FALL,ETH-USDT-SWAP,M30,Long,2024-01-08 18:00:00,2307.74,2261.72,2024-01-09 12:30:00,2261.67,stop,0.774,1.7683616700000002,-37.42654166999977,-0.04022946064040993,93032.67076965317
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_False,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-08 18:00:00,2315.96,2289.42,2024-01-09 00:00:00,2331.22,exit,0.259,0.6018098100000001,3.3505301899999385,0.0036014554481573224,93032.67076965317
AVAX-USDT-SWAP_H1_RISE_FALL_False_True_True,RISE_FALL,AVAX-USDT-SWAP,H1,Long,2024-01-08 19:00:00,36.132000000000005,33.998,2024-01-09 21:00:00,33.992999999999995,stop,1.6,0.056100000000000004,-3.478500000000016,-0.003737200470766858,93077.69350907317
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2024-01-08 19:00:00,36.132000000000005,34.671,2024-01-09 01:30:00,34.666,stop,20.4,0.7221396,-30.628539600000163,-0.03290642305937084,93077.69350907317
XLM-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,XLM-USDT-SWAP,M30,Short,2024-01-08 19:00:00,0.11905,0.12349,2024-01-10 21:00:00,0.1175499999999999,trailing,8230.0,0.9736089999999996,11.371391000000811,0.012217095816724694,93077.69350907317
AVAX-USDT-SWAP_H1_RISE_FALL_False_True_False,RISE_FALL,AVAX-USDT-SWAP,H1,Long,2024-01-08 19:00:00,36.132000000000005,33.998,2024-01-09 21:00:00,33.992999999999995,stop,14.6,0.5119125,-31.741312500000145,-0.03410195429574758,93077.69350907317
SHIB-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,SHIB-USDT-SWAP,M30,Short,2024-01-08 19:00:00,9.45e-06,9.668e-06,2024-01-09 17:30:00,9.673e-06,stop,30200000.0,0.28875729999999994,-7.023357300000032,-0.007545693318362468,93077.69350907317
OP-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,OP-USDT-SWAP,M30,Long,2024-01-08 19:30:00,3.3916,3.232,2024-01-09 12:30:00,3.2315,stop,18.0,0.059607900000000005,-2.9414078999999984,-0.003160164147936553,93077.69350907317
SOL-USDT-SWAP_H1_MA_CND_CROSS_False_True_False,MA_CND_CROSS,SOL-USDT-SWAP,H1,Long,2024-01-08 20:00:00,99.31,94.63,2024-01-10 12:00:00,94.58,stop,3.62,0.3509409,-17.473540900000017,-0.018773070368677224,93077.69350907317
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Long,2024-01-08 20:00:00,2355.67,2311.13,2024-01-09 00:00:00,2311.08,stop,0.767,1.789698625,-35.990228625000114,-0.03866686771894686,93077.69350907317
SHIB-USDT-SWAP_H1_EMA_CROSS_False_True_False_w,EMA_CROSS,SHIB-USDT-SWAP,H1,Short,2024-01-08 20:00:00,9.561e-06,9.815e-06,2024-01-09 19:00:00,9.82e-06,stop,71600000.0,0.6938397999999999,-19.238239799999906,-0.020669012171132678,93077.69350907317
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_False_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Long,2024-01-08 20:00:00,2355.67,2261.72,2024-01-09 12:00:00,2261.67,stop,0.079,0.18238493000000003,-7.608384930000001,-0.008174230197548179,93077.69350907317
DOGE-USDT-SWAP_M30_BB_CONFIRMED_False_True_False_w,BB_CONFIRMED,DOGE-USDT-SWAP,M30,Long,2024-01-08 21:00:00,0.0807,0.07752,2024-01-09 12:30:00,0.07747,stop,14580.0,1.1530592999999998,-48.24645929999996,-0.05183460986309992,93077.69350907317
IMX-USDT-SWAP_H1_FAKE_PINBAR_False_True_False,FAKE_PINBAR,IMX-USDT-SWAP,H1,Long,2024-01-08 22:00:00,2.0047,1.8843,2024-01-09 12:00:00,1.8838,stop,188.0,0.36551900000000004,-23.09471900000004,-0.02481230263591435,93077.69350907317
ETH-USDT-SWAP_M30_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,M30,Short,2024-01-09 01:00:00,2306.89,2379.66,2024-01-10 00:00:00,2379.71,stop,0.112,0.26244960000000006,-8.41828960000002,-0.009035266854620796,93171.45509315818
EGLD-USDT-SWAP_H1_BB_CONFIRMED_False_True_True,BB_CONFIRMED,EGLD-USDT-SWAP,H1,Short,2024-01-09 02:00:00,54.395,55.964,2024-01-10 21:00:00,54.086000000000006,be,26.7,1.44822135,6.802078649999934,0.0073051870010975885,93112.99832540817
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2024-01-09 03:30:00,35.896,34.576,2024-01-09 12:30:00,34.571,stop,22.5,0.7927537499999999,-30.605253750000063,-0.032868938064953994,93112.99832540817
AVAX-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Long,2024-01-09 04:00:00,36.554,35.671,2024-01-09 12:30:00,35.666,stop,30.2,1.090522,-27.90812200000016,-0.02997231589779527,93112.99832540817
AVAX-USDT-SWAP_H4_HHV_LLV_False_True_False_w,HHV_LLV,AVAX-USDT-SWAP,H4,Long,2024-01-09 04:00:00,36.986,35.211,2024-01-09 12:00:00,35.206,stop,9.6,0.34652160000000004,-17.43452159999994,-0.01872404703269286,93112.99832540817
SOL-USDT-SWAP_H1_RISE_FALL_False_True_False,RISE_FALL,SOL-USDT-SWAP,H1,Long,2024-01-09 05:00:00,103.41,97.81,2024-01-09 12:00:00,97.76,stop,3.37,0.33897145000000006,-19.379471449999972,-0.02081227775031323,93115.57188740818
SOL-USDT-SWAP_H1_RISE_FALL_False_True_False_w,RISE_FALL,SOL-USDT-SWAP,H1,Long,2024-01-09 05:00:00,103.41,97.81,2024-01-09 12:00:00,97.76,stop,5.26,0.5290771,-30.248077099999954,-0.03248444539069661,93115.57188740818
XLM-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True_w,ENVELOPE_CROSS,XLM-USDT-SWAP,H1,Short,2024-01-09 06:00:00,0.11915,0.12228,2024-01-10 23:00:00,0.12233,stop,7850.0,0.947809,-25.910808999999908,-0.027824226222000814,93123.19700560818
XLM-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True,ENVELOPE_CROSS,XLM-USDT-SWAP,H1,Short,2024-01-09 06:00:00,0.11915,0.12157,2024-01-10 21:00:00,0.11871,be,11140.0,1.3248802,3.5767198000001095,0.0038408473022943017,93123.19700560818
RVN-USDT-SWAP_M30_EMA_CROSS_False_True_True,EMA_CROSS,RVN-USDT-SWAP,M30,Short,2024-01-09 07:30:00,0.0196949999999999,0.020161,2024-01-10 21:00:00,0.019606,be,85430.0,1.6787422149999958,5.924527784991604,0.006362032206255559,93123.19700560818
ETH-USDT-SWAP_M30_BB_CONFIRMED_False_True_True_w,BB_CONFIRMED,ETH-USDT-SWAP,M30,Short,2024-01-09 08:00:00,2305.96,2348.37,2024-01-09 21:00:00,2297.52,be,0.187,0.43042538,1.1478546200000102,0.0012326194298622314,93123.19700560818
OP-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,OP-USDT-SWAP,M30,Short,2024-01-09 09:00:00,3.316,3.4277,2024-01-09 21:30:00,3.4282000000000004,stop,27.0,0.09104670000000001,-3.1204467000000142,-0.003350880124757842,93123.19700560818
ETH-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,ETH-USDT-SWAP,H1,Short,2024-01-09 09:00:00,2291.75,2314.08,2024-01-09 21:00:00,2287.3300000000004,be,2.191,5.01638214,4.667837859999163,0.005012540387459046,93123.19700560818
ETH-USDT-SWAP_H1_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,H1,Short,2024-01-09 09:00:00,2291.75,2318.46,2024-01-09 21:00:00,2286.4500000000003,be,1.68,3.845688000000001,5.058311999999541,0.005431849595643622,93123.19700560818
ETH-USDT-SWAP_H1_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,H1,Short,2024-01-09 11:00:00,2292.91,2371.26,2024-01-09 21:00:00,2371.3100000000004,stop,0.077,0.17957247,-6.216372470000042,-0.006671100414676799,93183.61415042817
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_False,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Short,2024-01-09 12:30:00,2225.33,2280.55,2024-01-09 13:00:00,2280.6000000000004,stop,0.124,0.27936766,-7.1328476600000545,-0.007661720630184673,93097.20367379318
EGLD-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True,ENVELOPE_CROSS,EGLD-USDT-SWAP,H1,Short,2024-01-09 13:00:00,52.245,53.799,2024-01-10 00:00:00,53.804,stop,26.8,1.4210566000000002,-43.202256600000126,-0.04647854609261292,92950.96390045318
ETH-USDT-SWAP_H1_MA_CND_CROSS_False_False_True_w,MA_CND_CROSS,ETH-USDT-SWAP,H1,Short,2024-01-09 13:00:00,2263.51,2302.39,2024-01-09 21:00:00,2302.44,stop,0.763,1.7419099250000003,-31.445499924999876,-0.03383020315816926,92950.96390045318
KSM-USDT-SWAP_H1_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,KSM-USDT-SWAP,H1,Short,2024-01-09 13:00:00,39.675,40.847,2024-01-10 19:00:00,40.852,stop,7.9,0.31808165,-9.616381649999997,-0.01034565027243694,92950.96390045318
DOGE-USDT-SWAP_M30_BB_CONFIRMED_False_True_False_w,BB_CONFIRMED,DOGE-USDT-SWAP,M30,Long,2024-01-09 13:30:00,0.0783799999999999,0.07501,2024-01-19 16:30:00,0.07496,stop,13740.0,1.0534457999999993,-48.044245799998556,-0.0516916994444837,92943.83105279318
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Long,2024-01-09 13:30:00,35.968,34.342,2024-01-09 20:30:00,34.337,stop,18.3,0.6432907500000001,-30.490590750000003,-0.03280539483323104,92943.83105279318
ETH-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,M30,Short,2024-01-09 15:00:00,2247.26,2284.61,2024-01-09 21:00:00,2284.6600000000003,stop,0.155,0.3512238,-6.148223800000014,-0.006614988569287349,92943.83105279318
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Short,2024-01-09 16:00:00,2257.03,2311.26,2024-01-09 20:00:00,2311.3100000000004,stop,0.629,1.43674293,-35.57886293000013,-0.038279961700514495,92943.83105279318
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_False_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Short,2024-01-09 16:00:00,2257.03,2299.78,2024-01-09 20:00:00,2299.8300000000004,stop,0.174,0.39644682000000003,-7.843646820000031,-0.008439125793668597,92943.83105279318
ETH-USDT-SWAP_H4_STOCH_False_True_True_w,STOCH,ETH-USDT-SWAP,H4,Short,2024-01-09 16:00:00,2257.03,2354.44,2024-01-09 20:00:00,2354.49,stop,0.015,0.03458640000000001,-1.4964863999999938,-0.0016100976073925466,92943.83105279318
SHIB-USDT-SWAP_M30_EMA_CROSS_False_True_True_w,EMA_CROSS,SHIB-USDT-SWAP,M30,Short,2024-01-09 18:00:00,9.764e-06,1.0079e-05,2024-01-10 23:00:00,1.0084e-05,stop,20800000.0,0.20641920000000002,-6.862419200000007,-0.00738396268406881,92936.80769549317
DOGE-USDT-SWAP_M30_BB_CONFIRMED_False_True_False_w,BB_CONFIRMED,DOGE-USDT-SWAP,M30,Short,2024-01-09 18:30:00,0.07972,0.08241,2024-01-10 22:00:00,0.0824599999999999,stop,17210.0,1.3955588999999988,-48.55095889999819,-0.05224082912238075,92936.80769549317
AVAX-USDT-SWAP_H1_STOCH_False_True_True,STOCH,AVAX-USDT-SWAP,H1,Short,2024-01-09 19:00:00,35.32,36.929,2024-01-10 21:00:00,36.934000000000005,stop,10.6,0.3829462,-17.491346200000045,-0.018820687555043125,92936.80769549317
CFX-USDT-SWAP_H1_HHV_LLV_False_True_True,HHV_LLV,CFX-USDT-SWAP,H1,Short,2024-01-09 19:00:00,0.16515,0.16939,2024-01-09 21:00:00,0.16944,stop,9720.0,1.6261074000000002,-43.32490740000016,-0.046617597994062725,92936.80769549317
ETH-USDT-SWAP_H4_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H4,Long,2024-01-09 20:00:00,2360.05,2317.81,2024-01-10 12:00:00,2368.45,be,1.04,2.4588200000000002,6.277179999999622,0.006755643778427538,92917.56945569317
RVN-USDT-SWAP_H4_STOCH_False_False_True,STOCH,RVN-USDT-SWAP,H4,Short,2024-01-09 20:00:00,0.018645,0.019267,2024-01-10 00:00:00,0.019272,stop,48440.0,0.91834974,-31.290229740000125,-0.03367525638401526,92917.56945569317
AVAX-USDT-SWAP_M30_HHV_LLV_False_True_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Short,2024-01-09 20:00:00,34.44,35.526,2024-01-09 21:00:00,35.531000000000006,stop,36.9,1.29096495,-41.5488649500003,-0.04471583274658564,92917.56945569317
ETH-USDT-SWAP_H4_HHV_LLV_False_True_True_w,HHV_LLV,ETH-USDT-SWAP,H4,Long,2024-01-09 20:00:00,2360.05,2315.3,2024-01-22 08:00:00,2368.96,be,0.059,0.13950579500000002,0.3861842049999914,0.00041562021828836103,92917.56945569317
ETH-USDT-SWAP_H4_ENVELOPE_BREAKTHROUGH_False_True_True,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,H4,Long,2024-01-09 20:00:00,2363.59,2321.46,2024-01-22 08:00:00,2371.97,be,0.195,0.4617170999999999,1.1723828999999326,0.0012617451219050363,92917.56945569317
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Short,2024-01-09 20:30:00,34.537,35.362,2024-01-09 21:00:00,35.367000000000004,stop,36.0,1.258272,-31.138272000000196,-0.033527220283187616,92874.60080791319
ETH-USDT-SWAP_H1_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-09 21:00:00,2360.05,2326.09,2024-01-09 22:00:00,2317.54,stop,0.622,1.45473049,-27.895950490000136,-0.03006030669472415,92799.95301876318
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-09 21:00:00,2360.05,2331.95,2024-01-09 22:00:00,2317.54,stop,1.72,4.022727400000001,-77.13992740000037,-0.08312496385036261,92799.95301876318
ETH-USDT-SWAP_H1_HHV_LLV_False_True_True_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-09 21:00:00,2360.05,2311.59,2024-01-10 12:00:00,2369.7,be,0.961,2.272644875,7.00100512499965,0.007544190376458617,92799.95301876318
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-09 21:00:00,2360.05,2330.16,2024-01-09 22:00:00,2317.54,stop,1.34,3.1339853000000004,-60.097385300000305,-0.06476014625551507,92799.95301876318
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-09 21:00:00,2323.27,2299.44,2024-01-09 21:30:00,2290.78,stop,1.69,3.89887225,-58.80697224999963,-0.06336961424765968,92799.95301876318
AVAX-USDT-SWAP_M30_HHV_LLV_False_True_True_w,HHV_LLV,AVAX-USDT-SWAP,M30,Short,2024-01-09 21:30:00,34.096,35.375,2024-01-10 17:30:00,35.38,stop,31.3,1.0872994,-41.27649940000019,-0.0445624503345058,92626.18884320816
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Long,2024-01-09 21:30:00,2360.05,2325.7,2024-01-09 22:00:00,2317.54,stop,0.805,1.8827299750000004,-36.103279975000184,-0.03897739983247456,92626.18884320816
ETH-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,M30,Long,2024-01-09 21:30:00,2290.88,2220.03,2024-01-12 14:00:00,2697.31,take_profit,0.081,0.20202169500000008,32.71880830499999,0.035323496209462256,92626.18884320816
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_False,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-09 21:30:00,2333.6600000000003,2300.35,2024-01-10 00:00:00,2344.19,exit,0.206,0.48181855000000007,1.6873614499999474,0.0018216893851221792,92626.18884320816
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Long,2024-01-09 21:30:00,2360.05,2330.56,2024-01-09 22:00:00,2317.54,stop,0.455,1.0641517250000003,-20.406201725000102,-0.02203070425313779,92626.18884320816
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-09 22:00:00,2323.69,2284.21,2024-01-10 00:00:00,2344.19,exit,1.017,2.37361698,18.474883019999996,0.019958980642996105,92564.26142425816
OP-USDT-SWAP_M30_MA_CND_CROSS_False_True_True,MA_CND_CROSS,OP-USDT-SWAP,M30,Long,2024-01-09 22:00:00,3.4399,3.1971,2024-01-14 18:00:00,3.6589,trailing,12.0,0.04259280000000001,2.5854071999999984,0.002793094397577557,92564.26142425816
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_False_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Long,2024-01-10 00:00:00,2344.29,2234.71,2024-01-18 16:00:00,2469.95,trailing,0.067,0.16127704,8.25794295999999,0.00894272122460941,92342.61867936817
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True_w,HHV_LLV,ETH-USDT-SWAP,M30,Long,2024-01-10 00:00:00,2376.44,2330.37,2024-01-11 16:00:00,2572.96,trailing,0.598,1.4798706,116.03908939999998,0.12566146710968923,92342.61867936817
ETH-USDT-SWAP_H4_ENVELOPE_BREAKTHROUGH_False_False_True,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,H4,Long,2024-01-10 00:00:00,2388.76,2337.0,2024-01-18 16:00:00,2497.95,trailing,0.233,0.569301715,24.87196828499991,0.026934441150472783,92342.61867936817
ETH-USDT-SWAP_H4_HHV_LLV_False_True_True,HHV_LLV,ETH-USDT-SWAP,H4,Long,2024-01-10 00:00:00,2376.44,2324.42,2024-01-22 08:00:00,2386.8,be,0.437,1.04076794,3.4865520600000552,0.0037756694686188765,92342.61867936817
EGLD-USDT-SWAP_H4_EXPANSION_False_True_True,EXPANSION,EGLD-USDT-SWAP,H4,Long,2024-01-10 00:00:00,53.525000000000006,51.171,2024-01-10 12:00:00,51.166,stop,9.8,0.5129859,-23.631185900000087,-0.025590768637450318,92342.61867936817
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-10 00:00:00,2376.44,2337.46,2024-01-10 11:00:00,2384.19,be,1.233,2.934928395,6.6208216050000015,0.007169843891896551,92342.61867936817
ETH-USDT-SWAP_H4_MA_CND_CROSS_False_True_True,MA_CND_CROSS,ETH-USDT-SWAP,H4,Long,2024-01-10 00:00:00,2344.29,2292.34,2024-01-10 12:00:00,2354.63,be,0.652,1.5318479200000001,5.209832080000094,0.005641850052021657,92342.61867936817
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-10 00:00:00,2376.44,2334.98,2024-01-22 09:00:00,2384.69,be,0.961,2.287722965,5.640527035,0.006108259778277487,92342.61867936817
ETH-USDT-SWAP_H1_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-10 00:00:00,2376.44,2329.33,2024-01-18 16:00:00,2500.46,trailing,0.446,1.0875487,54.225371299999985,0.058721933680786334,92342.61867936817
ETH-USDT-SWAP_M30_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,M30,Long,2024-01-10 00:00:00,2376.44,2336.88,2024-01-11 16:00:00,2572.96,trailing,0.338,0.8364486,65.5873114,0.07102604662721568,92342.61867936817
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_False,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-10 00:30:00,2383.21,2336.45,2024-01-11 00:00:00,2584.74,exit,0.146,0.36266035,29.060719649999964,0.03149745234583119,92263.71495358818
CFX-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_False_True_True_w,ENVELOPE_BREAKTHROUGH,CFX-USDT-SWAP,M30,Long,2024-01-10 00:30:00,0.17278,0.15994,2024-01-23 09:00:00,0.1753,be,230.0,0.04002920000000001,0.5395708000000051,0.0005848136510343507,92263.71495358818
ETH-USDT-SWAP_M30_ENVELOPE_BREAKTHROUGH_True_False_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,M30,Long,2024-01-10 00:30:00,2383.21,2339.53,2024-01-11 00:00:00,2584.74,exit,0.916,2.2753211,182.32615889999977,0.197614153073845,92263.71495358818
AVAX-USDT-SWAP_M30_MA_CND_CROSS_False_True_True_w,MA_CND_CROSS,AVAX-USDT-SWAP,M30,Short,2024-01-10 01:00:00,34.461,35.418,2024-01-10 17:30:00,35.423,stop,30.8,1.0762136,-30.705813600000102,-0.03328048693405223,92263.71495358818
ETH-USDT-SWAP_M30_STOCH_False_True_True,STOCH,ETH-USDT-SWAP,M30,Short,2024-01-10 03:30:00,2357.23,2471.57,2024-01-10 19:00:00,2471.6200000000003,stop,0.07,0.16900975000000001,-8.176309750000025,-0.008861890889731668,92263.71495358818
ETH-USDT-SWAP_H4_ENVELOPE_BREAKTHROUGH_False_True_True_w,ENVELOPE_BREAKTHROUGH,ETH-USDT-SWAP,H4,Long,2024-01-10 08:00:00,2418.9300000000003,2363.76,2024-01-10 12:00:00,2363.71,stop,0.063,0.15065316000000004,-3.629513160000016,-0.003933846758528839,92263.71495358818
AAVE-USDT-SWAP_H4_ENVELOPE_CROSS_False_True_True_w,ENVELOPE_CROSS,AAVE-USDT-SWAP,H4,Long,2024-01-10 08:00:00,98.75,93.59,2024-01-12 20:00:00,99.74,be,0.45,0.04466025000000001,0.4008397499999977,0.00043445004377033145,92263.71495358818
EGLD-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True,ENVELOPE_CROSS,EGLD-USDT-SWAP,H1,Short,2024-01-10 09:00:00,52.295,53.698,2024-01-10 10:00:00,53.703,stop,29.4,1.5581706,-42.953370600000035,-0.04655669963086226,92260.34263718817
AVAX-USDT-SWAP_H1_STOCH_False_True_True,STOCH,AVAX-USDT-SWAP,H1,Long,2024-01-10 11:00:00,34.945,32.158,2024-01-12 16:00:00,37.095,trailing,6.0,0.21611999999999998,12.683879999999991,0.013754325622180201,92217.38926658817
EGLD-USDT-SWAP_H1_ENVELOPE_CROSS_False_True_True,ENVELOPE_CROSS,EGLD-USDT-SWAP,H1,Short,2024-01-10 11:00:00,53.525,54.959,2024-01-10 21:00:00,54.964000000000006,stop,28.8,1.5622416000000001,-43.00544160000021,-0.04663485047888009,92217.38926658817
EGLD-USDT-SWAP_H4_EXPANSION_False_True_True,EXPANSION,EGLD-USDT-SWAP,H4,Short,2024-01-10 12:00:00,51.965,54.08,2024-01-10 20:00:00,54.085,stop,10.9,0.5779725000000001,-23.685972499999973,-0.02568297255086958,92224.42010201818
ETH-USDT-SWAP_H4_HHV_LLV_False_False_True,HHV_LLV,ETH-USDT-SWAP,H4,Long,2024-01-10 12:00:00,2432.8100000000004,2359.14,2024-01-18 16:00:00,2457.95,trailing,0.042,0.10270596000000001,0.9531740399999757,0.0010335375803345573,92224.42010201818
SOL-USDT-SWAP_H1_MA_CND_CROSS_False_True_False,MA_CND_CROSS,SOL-USDT-SWAP,H1,Short,2024-01-10 13:00:00,93.54,96.54,2024-01-10 17:00:00,96.59,stop,5.6,0.532364,-17.612363999999985,-0.01910289167435523,92197.37147776317
ETH-USDT-SWAP_M30_BB_CONFIRMED_False_True_True_w,BB_CONFIRMED,ETH-USDT-SWAP,M30,Short,2024-01-10 13:00:00,2360.27,2449.11,2024-01-10 15:30:00,2449.1600000000003,stop,0.088,0.21161492000000004,-8.033934920000029,-0.008713843780175133,92197.37147776317
ETH-USDT-SWAP_H1_HHV_LLV_False_True_False_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-10 15:00:00,2431.48,2389.61,2024-01-11 14:00:00,2669.22,take_profit,1.146,2.9227011,269.52733889999973,0.29233733519724725,92197.37147776317
ETH-USDT-SWAP_H1_HHV_LLV_False_True_True_w,HHV_LLV,ETH-USDT-SWAP,H1,Long,2024-01-10 15:00:00,2431.48,2359.27,2024-01-18 19:00:00,2445.88,be,0.64,1.5607552000000005,7.655244800000057,0.008303105259184537,92197.37147776317
ETH-USDT-SWAP_H4_EXPANSION_False_True_False,EXPANSION,ETH-USDT-SWAP,H4,Long,2024-01-10 16:00:00,2462.05,2341.01,2024-01-12 20:00:00,2486.21,be,0.061,0.15092193,1.322838069999991,0.0014349143895141107,92189.33754284318
ETH-USDT-SWAP_H4_HHV_LLV_False_True_False,HHV_LLV,ETH-USDT-SWAP,H4,Long,2024-01-10 16:00:00,2462.05,2406.77,2024-01-10 20:00:00,2406.72,stop,0.788,1.9182953800000004,-45.518335380000316,-0.0493748372569079,92189.33754284318
